36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
36.38,Celcius,false
